agent,env_id,mode,human,seed,success_rate,mean_reward,std_reward,train_seconds
PPO,MiniGrid-LavaGapS7-v0,bayesian,Fatigue,999,0.16,0.28537626000385286,0.4985498557862294,128.77
PPO,MiniGrid-LavaGapS7-v0,bayesian,Realistic,42,0.26,0.3654652173279534,0.5379288078077095,127.84
PPO,MiniGrid-LavaGapS7-v0,bayesian,Realistic,123,0.2,0.2595185190215772,0.46485039221847446,129.3
PPO,MiniGrid-LavaGapS7-v0,bayesian,Realistic,456,0.24,0.3038803225505125,0.4866563779295682,131.57
PPO,MiniGrid-LavaGapS7-v0,bayesian,Realistic,789,0.26,-0.9642876728635315,3.7362461200010118,128.24
PPO,MiniGrid-LavaGapS7-v0,bayesian,Realistic,999,0.18,0.22035667682776597,0.4363016304724437,162.61
PPO,MiniGrid-DoorKey-8x8-v0,sparse,StochasticLow,42,0.0,0.0,0.0,124.06
PPO,MiniGrid-DoorKey-8x8-v0,sparse,StochasticLow,123,0.0,0.0,0.0,130.45
PPO,MiniGrid-DoorKey-8x8-v0,sparse,StochasticLow,456,0.0,0.0,0.0,165.65
PPO,MiniGrid-DoorKey-8x8-v0,sparse,StochasticLow,789,0.0,0.0,0.0,163.64
PPO,MiniGrid-DoorKey-8x8-v0,sparse,StochasticLow,999,0.0,0.0,0.0,215.51
PPO,MiniGrid-DoorKey-8x8-v0,sparse,StochasticHigh,42,0.0,0.0,0.0,206.73
PPO,MiniGrid-DoorKey-8x8-v0,sparse,StochasticHigh,123,0.0,0.0,0.0,215.12
PPO,MiniGrid-DoorKey-8x8-v0,sparse,StochasticHigh,456,0.0,0.0,0.0,237.15
PPO,MiniGrid-DoorKey-8x8-v0,sparse,StochasticHigh,789,0.0,0.0,0.0,220.64
PPO,MiniGrid-DoorKey-8x8-v0,sparse,StochasticHigh,999,0.0,0.0,0.0,8970.8
PPO,MiniGrid-DoorKey-8x8-v0,sparse,Adversarial,42,0.0,0.0,0.0,125.97
PPO,MiniGrid-DoorKey-8x8-v0,sparse,Adversarial,123,0.0,0.0,0.0,123.88
PPO,MiniGrid-DoorKey-8x8-v0,sparse,Adversarial,456,0.0,0.0,0.0,123.05
PPO,MiniGrid-DoorKey-8x8-v0,sparse,Adversarial,789,0.0,0.0,0.0,123.19
PPO,MiniGrid-DoorKey-8x8-v0,sparse,Adversarial,999,0.0,0.0,0.0,121.7
PPO,MiniGrid-DoorKey-8x8-v0,sparse,DistanceNoise,42,0.0,0.0,0.0,123.89
PPO,MiniGrid-DoorKey-8x8-v0,sparse,DistanceNoise,123,0.0,0.0,0.0,124.39
PPO,MiniGrid-DoorKey-8x8-v0,sparse,DistanceNoise,456,0.0,0.0,0.0,224.04
PPO,MiniGrid-DoorKey-8x8-v0,sparse,DistanceNoise,789,0.0,0.0,0.0,217.99
PPO,MiniGrid-DoorKey-8x8-v0,sparse,DistanceNoise,999,0.0,0.0,0.0,207.03
PPO,MiniGrid-DoorKey-8x8-v0,sparse,Fatigue,42,0.0,0.0,0.0,207.98
PPO,MiniGrid-DoorKey-8x8-v0,sparse,Fatigue,123,0.0,0.0,0.0,299.61
PPO,MiniGrid-DoorKey-8x8-v0,sparse,Fatigue,456,0.0,0.0,0.0,266.8
PPO,MiniGrid-DoorKey-8x8-v0,sparse,Fatigue,789,0.0,0.0,0.0,291.09
PPO,MiniGrid-DoorKey-8x8-v0,sparse,Fatigue,999,0.0,0.0,0.0,291.05
PPO,MiniGrid-DoorKey-8x8-v0,sparse,Realistic,42,0.0,0.0,0.0,283.44
PPO,MiniGrid-DoorKey-8x8-v0,sparse,Realistic,123,0.0,0.0,0.0,278.81
PPO,MiniGrid-DoorKey-8x8-v0,sparse,Realistic,456,0.0,0.0,0.0,288.12
PPO,MiniGrid-DoorKey-8x8-v0,sparse,Realistic,789,0.0,0.0,0.0,294.29
PPO,MiniGrid-DoorKey-8x8-v0,sparse,Realistic,999,0.0,0.0,0.0,261.81
PPO,MiniGrid-DoorKey-8x8-v0,naive,StochasticLow,42,0.0,-13.767999999999994,8.576186565134968,304.66
PPO,MiniGrid-DoorKey-8x8-v0,naive,StochasticLow,123,0.86,-5.823287500000061,17.769333426904055,286.75
PPO,MiniGrid-DoorKey-8x8-v0,naive,StochasticLow,456,0.48,-8.62825625000006,17.791837106696327,322.4
PPO,MiniGrid-DoorKey-8x8-v0,naive,StochasticLow,789,0.0,-34.94000000000031,23.116894255068292,320.33
PPO,MiniGrid-DoorKey-8x8-v0,naive,StochasticLow,999,0.02,-21.410534375000143,21.6994746809637,334.07
PPO,MiniGrid-DoorKey-8x8-v0,naive,StochasticHigh,42,0.0,38.25600000000028,2.0792460171899148,433.22
PPO,MiniGrid-DoorKey-8x8-v0,naive,StochasticHigh,123,0.0,38.65600000000028,1.744953867585068,146.98
PPO,MiniGrid-DoorKey-8x8-v0,naive,StochasticHigh,456,0.0,38.11600000000027,2.177370891694875,147.13
PPO,MiniGrid-DoorKey-8x8-v0,naive,StochasticHigh,789,0.0,38.40800000000027,2.253161334658516,160.26
PPO,MiniGrid-DoorKey-8x8-v0,naive,StochasticHigh,999,0.0,38.25200000000027,2.2248811204197274,164.32
PPO,MiniGrid-DoorKey-8x8-v0,naive,Adversarial,42,0.0,64.00000000000063,1.4210854715202004e-14,144.38
PPO,MiniGrid-DoorKey-8x8-v0,naive,Adversarial,123,0.0,64.00000000000063,1.4210854715202004e-14,148.7
PPO,MiniGrid-DoorKey-8x8-v0,naive,Adversarial,456,0.0,64.00000000000063,1.4210854715202004e-14,142.54
PPO,MiniGrid-DoorKey-8x8-v0,naive,Adversarial,789,0.0,64.00000000000063,1.4210854715202004e-14,131.18
PPO,MiniGrid-DoorKey-8x8-v0,naive,Adversarial,999,0.0,64.00000000000063,1.4210854715202004e-14,136.69
PPO,MiniGrid-DoorKey-8x8-v0,naive,DistanceNoise,42,0.0,-16.851519473260804,13.592172382303533,136.0
PPO,MiniGrid-DoorKey-8x8-v0,naive,DistanceNoise,123,0.96,-0.3036012923469677,7.605271468528239,2373.63
PPO,MiniGrid-DoorKey-8x8-v0,naive,DistanceNoise,456,0.14,-29.34949800178932,20.521066251547662,210.92
PPO,MiniGrid-DoorKey-8x8-v0,naive,DistanceNoise,789,0.0,-14.123378479984993,11.981724382706677,211.87
PPO,MiniGrid-DoorKey-8x8-v0,naive,DistanceNoise,999,0.0,-35.913620750278604,21.00968679654589,62041.99
PPO,MiniGrid-DoorKey-8x8-v0,naive,Fatigue,42,0.0,-26.293598889411285,23.63749875913921,212.05
PPO,MiniGrid-DoorKey-8x8-v0,naive,Fatigue,123,0.0,-19.00669580101044,14.315057765604804,208.51
PPO,MiniGrid-DoorKey-8x8-v0,naive,Fatigue,456,0.26,-25.735955993950032,22.33862418002762,1873.36
PPO,MiniGrid-DoorKey-8x8-v0,naive,Fatigue,789,0.0,-29.22526904270933,22.891813266612036,229.38
PPO,MiniGrid-DoorKey-8x8-v0,naive,Fatigue,999,0.46,-21.303862676496536,25.461025401039993,223.55
PPO,MiniGrid-DoorKey-8x8-v0,naive,Realistic,42,0.06,-33.116599974242014,17.47681665150801,212.16
PPO,MiniGrid-DoorKey-8x8-v0,naive,Realistic,123,0.58,-15.19584049352417,21.51207849731896,138.47
PPO,MiniGrid-DoorKey-8x8-v0,naive,Realistic,456,0.4,-22.807436874393396,23.25359604748738,174.91
PPO,MiniGrid-DoorKey-8x8-v0,naive,Realistic,789,0.0,-24.649420384017922,15.785969207945582,244.68
PPO,MiniGrid-DoorKey-8x8-v0,naive,Realistic,999,0.0,-34.617612109908805,13.97979896178273,239.44
PPO,MiniGrid-DoorKey-8x8-v0,ema,StochasticLow,42,0.0,-28.837910306897584,22.23962408587136,241.65
PPO,MiniGrid-DoorKey-8x8-v0,ema,StochasticLow,123,0.32,-21.595105735397237,19.55156128879509,3049.23
PPO,MiniGrid-DoorKey-8x8-v0,ema,StochasticLow,456,0.0,-25.820143722696866,22.192699806496314,234.33
PPO,MiniGrid-DoorKey-8x8-v0,ema,StochasticLow,789,0.0,-21.828199830264975,15.874545141198274,219.68
PPO,MiniGrid-DoorKey-8x8-v0,ema,StochasticLow,999,0.78,-6.237043670440587,14.817297045193877,219.23
PPO,MiniGrid-DoorKey-8x8-v0,ema,StochasticHigh,42,0.0,18.941309553824226,0.9859388819925692,213.55
PPO,MiniGrid-DoorKey-8x8-v0,ema,StochasticHigh,123,0.0,19.162739999999957,0.8882034859197582,215.39
PPO,MiniGrid-DoorKey-8x8-v0,ema,StochasticHigh,456,0.0,19.00551370000011,1.1020147778332527,213.97
PPO,MiniGrid-DoorKey-8x8-v0,ema,StochasticHigh,789,0.0,19.204000000000136,1.126580667329258,215.4
PPO,MiniGrid-DoorKey-8x8-v0,ema,StochasticHigh,999,0.0,19.126000000000136,1.1124405602098637,215.88
PPO,MiniGrid-DoorKey-8x8-v0,ema,Adversarial,42,0.0,29.2705448592882,1.1874956842502904,214.64
PPO,MiniGrid-DoorKey-8x8-v0,ema,Adversarial,123,0.0,30.574567596025773,0.6813373885520724,213.6
PPO,MiniGrid-DoorKey-8x8-v0,ema,Adversarial,456,0.0,14.304321481742281,13.092281464188098,215.32
PPO,MiniGrid-DoorKey-8x8-v0,ema,Adversarial,789,0.0,31.97882000000027,0.08460867331445775,216.71
PPO,MiniGrid-DoorKey-8x8-v0,ema,Adversarial,999,0.0,30.458586586976296,0.598457851756651,215.3
PPO,MiniGrid-DoorKey-8x8-v0,ema,DistanceNoise,42,0.0,-11.07215052333517,2.005321689882186,227.87
PPO,MiniGrid-DoorKey-8x8-v0,ema,DistanceNoise,123,0.0,-27.1586715318019,18.68682259309102,235.12
PPO,MiniGrid-DoorKey-8x8-v0,ema,DistanceNoise,456,0.74,-8.885356072927085,17.644891316491876,114.7
PPO,MiniGrid-DoorKey-8x8-v0,ema,DistanceNoise,789,0.76,-6.589632478966564,15.415450447314038,89.57
PPO,MiniGrid-DoorKey-8x8-v0,ema,DistanceNoise,999,0.08,-14.283024248026756,12.71352976652812,91.01
PPO,MiniGrid-DoorKey-8x8-v0,ema,Fatigue,42,0.0,-15.762900577171136,17.92927252376955,108.22
PPO,MiniGrid-DoorKey-8x8-v0,ema,Fatigue,123,0.52,-14.627515361628948,20.000093347861657,135.02
PPO,MiniGrid-DoorKey-8x8-v0,ema,Fatigue,456,0.58,-13.247462069538814,21.023159895014878,136.81
PPO,MiniGrid-DoorKey-8x8-v0,ema,Fatigue,789,0.0,-22.23212809915176,19.92373546169736,163.31
PPO,MiniGrid-DoorKey-8x8-v0,ema,Fatigue,999,0.76,-10.798136264315401,21.422273762123247,123.73
PPO,MiniGrid-DoorKey-8x8-v0,ema,Realistic,42,0.0,-31.177001675120156,11.095423177286783,106.54
PPO,MiniGrid-DoorKey-8x8-v0,ema,Realistic,123,0.6,-13.787156190334525,18.93440616007948,105.33
PPO,MiniGrid-DoorKey-8x8-v0,ema,Realistic,456,0.72,-8.896804583197586,16.383496989739218,104.57
PPO,MiniGrid-DoorKey-8x8-v0,ema,Realistic,789,0.0,-14.704910723105531,9.982009640117358,97.29
PPO,MiniGrid-DoorKey-8x8-v0,ema,Realistic,999,0.22,-22.43106365747848,15.688216147220954,94.75
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,StochasticLow,42,0.0,-28.62303816782118,22.386208193822103,93.14
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,StochasticLow,123,0.94,-0.9138539618571382,9.056266321175112,93.89
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,StochasticLow,456,0.0,-32.55966646053093,20.56904760757436,94.79
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,StochasticLow,789,0.0,-28.387359933974004,21.749743257541752,94.43
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,StochasticLow,999,0.0,-12.45668245114874,19.46152126617398,94.08
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,StochasticHigh,42,0.0,8.420990476190445,2.8382458890025526,93.27
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,StochasticHigh,123,0.0,19.32800000000014,0.872476933792534,94.3
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,StochasticHigh,456,0.0,19.058000000000135,1.0886854458474375,94.19
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,StochasticHigh,789,0.0,14.62666666666673,4.0517348821900905,94.93
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,StochasticHigh,999,0.0,9.455785714285723,3.9319913862237605,92.94
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,Adversarial,42,0.0,1.3725258774752689,6.251822993006319,94.09
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,Adversarial,123,0.0,5.636266424675479,6.659586699141156,94.85
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,Adversarial,456,0.0,6.505718258306867,3.6564137599430686,118.74
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,Adversarial,789,0.0,7.602814613817568,5.704547025281474,127.45
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,Adversarial,999,0.0,17.677635714285817,6.08621862694632,154.47
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,DistanceNoise,42,0.0,-14.575081124449587,10.477447304813538,226.93
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,DistanceNoise,123,0.86,-4.780031497535629,14.905182806958218,224.44
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,DistanceNoise,456,0.96,-1.0835625905407624,10.5643824699983,207.71
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,DistanceNoise,789,0.0,-16.03821623476201,19.43528154555783,209.89
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,DistanceNoise,999,0.2,-13.942284708098489,15.263381486935147,205.2
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,Fatigue,42,0.0,-16.970608660701032,12.893199808134089,214.75
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,Fatigue,123,0.0,-24.267848263905893,16.361630739416412,169.55
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,Fatigue,456,0.0,-19.000701468946207,21.28717307033401,65808.37
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,Fatigue,789,0.0,-16.510039217374324,19.51964964401894,126.33
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,Fatigue,999,0.06,-24.852566872864422,16.918932876749174,125.64
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,Realistic,42,0.0,-18.954600438765596,13.65004961847335,136.34
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,Realistic,123,0.82,-5.698297359187734,15.492631254410853,142.29
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,Realistic,456,0.84,-5.888269451268855,16.118261764471455,133.38
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,Realistic,789,0.42,-18.511068971902688,17.73461802710251,135.39
PPO,MiniGrid-DoorKey-8x8-v0,bayesian,Realistic,999,0.22,-22.29300062242332,17.949861597621624,133.23
